"";"PROBEID";"SYMBOL";"ENTREZID";"GENENAME";"GO";"EVIDENCE";"ONTOLOGY";"GOID";"TERM"
"569";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0070286";"IMP";"BP";"GO:0070286";"axonemal dynein complex assembly"
"570";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0070840";"IBA";"MF";"GO:0070840";"dynein complex binding"
"571";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0070840";"IMP";"MF";"GO:0070840";"dynein complex binding"
"572";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0071907";"IMP";"BP";"GO:0071907";"determination of digestive tract left/right asymmetry"
"573";"222068_s_at";"DNAAF1";"123872";"dynein axonemal assembly factor 1";"GO:0071910";"IMP";"BP";"GO:0071910";"determination of liver left/right asymmetry"
"574";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0000902";"IEA";"BP";"GO:0000902";"cell morphogenesis"
"575";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0001701";"IEA";"BP";"GO:0001701";"in utero embryonic development"
"576";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0001750";"IEA";"CC";"GO:0001750";"photoreceptor outer segment"
"577";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"578";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0005737";"IEA";"CC";"GO:0005737";"cytoplasm"
"579";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0005856";"IEA";"CC";"GO:0005856";"cytoskeleton"
"580";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0005929";"IBA";"CC";"GO:0005929";"cilium"
"581";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0005929";"TAS";"CC";"GO:0005929";"cilium"
"582";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0008406";"IEA";"BP";"GO:0008406";"gonad development"
"583";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0030326";"IEA";"BP";"GO:0030326";"embryonic limb morphogenesis"
"584";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0030991";"IBA";"CC";"GO:0030991";"intraciliary transport particle A"
"585";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0030991";"IDA";"CC";"GO:0030991";"intraciliary transport particle A"
"586";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0031076";"IEA";"BP";"GO:0031076";"embryonic camera-type eye development"
"587";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0031514";"ISS";"CC";"GO:0031514";"motile cilium"
"588";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0032391";"ISS";"CC";"GO:0032391";"photoreceptor connecting cilium"
"589";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0035721";"IBA";"BP";"GO:0035721";"intraciliary retrograde transport"
"590";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0035721";"IMP";"BP";"GO:0035721";"intraciliary retrograde transport"
"591";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0042471";"IEA";"BP";"GO:0042471";"ear morphogenesis"
"592";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0048701";"IEA";"BP";"GO:0048701";"embryonic cranial skeleton morphogenesis"
"593";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0050877";"IEA";"BP";"GO:0050877";"nervous system process"
"594";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0055123";"IEA";"BP";"GO:0055123";"digestive system development"
"595";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0060271";"IBA";"BP";"GO:0060271";"cilium assembly"
"596";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0060830";"IEA";"BP";"GO:0060830";"ciliary receptor clustering involved in smoothened signaling pathway"
"597";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0060831";"IEA";"BP";"GO:0060831";"smoothened signaling pathway involved in dorsal/ventral neural tube patterning"
"598";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0061055";"IEA";"BP";"GO:0061055";"myotome development"
"599";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0065003";"IMP";"BP";"GO:0065003";"protein-containing complex assembly"
"600";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0097542";"TAS";"CC";"GO:0097542";"ciliary tip"
"601";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:0097730";"ISS";"CC";"GO:0097730";"non-motile cilium"
"602";"220917_s_at";"WDR19";"57728";"WD repeat domain 19";"GO:1903441";"IMP";"BP";"GO:1903441";"protein localization to ciliary membrane"
"603";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000077";"IMP";"BP";"GO:0000077";"DNA damage checkpoint signaling"
"604";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000082";"IBA";"BP";"GO:0000082";"G1/S transition of mitotic cell cycle"
"605";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000122";"IMP";"BP";"GO:0000122";"negative regulation of transcription by RNA polymerase II"
"606";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000785";"IDA";"CC";"GO:0000785";"chromatin"
"607";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000785";"ISA";"CC";"GO:0000785";"chromatin"
"608";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000978";"IBA";"MF";"GO:0000978";"RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"609";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000981";"IBA";"MF";"GO:0000981";"DNA-binding transcription factor activity, RNA polymerase II-specific"
"610";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000981";"IMP";"MF";"GO:0000981";"DNA-binding transcription factor activity, RNA polymerase II-specific"
"611";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000981";"ISA";"MF";"GO:0000981";"DNA-binding transcription factor activity, RNA polymerase II-specific"
"612";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0000987";"IDA";"MF";"GO:0000987";"cis-regulatory region sequence-specific DNA binding"
"613";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0001216";"IDA";"MF";"GO:0001216";"DNA-binding transcription activator activity"
"614";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0003677";"IDA";"MF";"GO:0003677";"DNA binding"
"615";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0003677";"IMP";"MF";"GO:0003677";"DNA binding"
"616";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0003700";"IDA";"MF";"GO:0003700";"DNA-binding transcription factor activity"
"617";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0003700";"TAS";"MF";"GO:0003700";"DNA-binding transcription factor activity"
"618";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"619";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005634";"IDA";"CC";"GO:0005634";"nucleus"
"620";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"621";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005654";"TAS";"CC";"GO:0005654";"nucleoplasm"
"622";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005737";"IEA";"CC";"GO:0005737";"cytoplasm"
"623";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0005813";"IDA";"CC";"GO:0005813";"centrosome"
"624";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0006351";"ISS";"BP";"GO:0006351";"transcription, DNA-templated"
"625";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0006355";"IDA";"BP";"GO:0006355";"regulation of transcription, DNA-templated"
"626";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0006357";"IBA";"BP";"GO:0006357";"regulation of transcription by RNA polymerase II"
"627";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0007283";"IEA";"BP";"GO:0007283";"spermatogenesis"
"628";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0008134";"IPI";"MF";"GO:0008134";"transcription factor binding"
"629";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0008630";"IMP";"BP";"GO:0008630";"intrinsic apoptotic signaling pathway in response to DNA damage"
"630";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0010628";"IDA";"BP";"GO:0010628";"positive regulation of gene expression"
"631";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0019901";"IEA";"MF";"GO:0019901";"protein kinase binding"
"632";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0030900";"IEA";"BP";"GO:0030900";"forebrain development"
"633";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0032991";"IDA";"CC";"GO:0032991";"protein-containing complex"
"634";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0035189";"IBA";"CC";"GO:0035189";"Rb-E2F complex"
"635";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0035189";"IDA";"CC";"GO:0035189";"Rb-E2F complex"
"636";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0043065";"IDA";"BP";"GO:0043065";"positive regulation of apoptotic process"
"637";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0043276";"IEA";"BP";"GO:0043276";"anoikis"
"638";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0043392";"IDA";"BP";"GO:0043392";"negative regulation of DNA binding"
"639";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0043565";"IDA";"MF";"GO:0043565";"sequence-specific DNA binding"
"640";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0043565";"ISS";"MF";"GO:0043565";"sequence-specific DNA binding"
"641";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045599";"ISS";"BP";"GO:0045599";"negative regulation of fat cell differentiation"
"642";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045892";"IDA";"BP";"GO:0045892";"negative regulation of transcription, DNA-templated"
"643";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045892";"IMP";"BP";"GO:0045892";"negative regulation of transcription, DNA-templated"
"644";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045893";"IDA";"BP";"GO:0045893";"positive regulation of transcription, DNA-templated"
"645";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045893";"IMP";"BP";"GO:0045893";"positive regulation of transcription, DNA-templated"
"646";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0045944";"IMP";"BP";"GO:0045944";"positive regulation of transcription by RNA polymerase II"
"647";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0046983";"IEA";"MF";"GO:0046983";"protein dimerization activity"
"648";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0048146";"IMP";"BP";"GO:0048146";"positive regulation of fibroblast proliferation"
"649";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0048255";"IDA";"BP";"GO:0048255";"mRNA stabilization"
"650";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0060252";"IEA";"BP";"GO:0060252";"positive regulation of glial cell proliferation"
"651";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0070345";"ISS";"BP";"GO:0070345";"negative regulation of fat cell proliferation"
"652";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0071398";"IEA";"BP";"GO:0071398";"cellular response to fatty acid"
"653";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0071456";"IEA";"BP";"GO:0071456";"cellular response to hypoxia"
"654";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0071466";"IEA";"BP";"GO:0071466";"cellular response to xenobiotic stimulus"
"655";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0071930";"IMP";"BP";"GO:0071930";"negative regulation of transcription involved in G1/S transition of mitotic cell cycle"
"656";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0072332";"IEA";"BP";"GO:0072332";"intrinsic apoptotic signaling pathway by p53 class mediator"
"657";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:0090575";"IBA";"CC";"GO:0090575";"RNA polymerase II transcription regulator complex"
"658";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:1990086";"IEA";"BP";"GO:1990086";"lens fiber cell apoptotic process"
"659";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:1990090";"IEA";"BP";"GO:1990090";"cellular response to nerve growth factor stimulus"
"660";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:1990837";"IDA";"MF";"GO:1990837";"sequence-specific double-stranded DNA binding"
"661";"204947_at";"E2F1";"1869";"E2F transcription factor 1";"GO:2000045";"IMP";"BP";"GO:2000045";"regulation of G1/S transition of mitotic cell cycle"
"662";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0000808";"IDA";"CC";"GO:0000808";"origin recognition complex"
"663";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0001650";"IDA";"CC";"GO:0001650";"fibrillar center"
"664";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0003677";"IEA";"MF";"GO:0003677";"DNA binding"
"665";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"666";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"667";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0005654";"TAS";"CC";"GO:0005654";"nucleoplasm"
"668";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0005664";"IBA";"CC";"GO:0005664";"nuclear origin of replication recognition complex"
"669";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0006270";"IBA";"BP";"GO:0006270";"DNA replication initiation"
"670";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0016020";"HDA";"CC";"GO:0016020";"membrane"
"671";"219105_x_at";"ORC6";"23594";"origin recognition complex subunit 6";"GO:0051782";"IMP";"BP";"GO:0051782";"negative regulation of cell division"
"672";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0004850";"IBA";"MF";"GO:0004850";"uridine phosphorylase activity"
"673";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0004850";"IDA";"MF";"GO:0004850";"uridine phosphorylase activity"
"674";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"675";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0005829";"IBA";"CC";"GO:0005829";"cytosol"
"676";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"677";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0006139";"TAS";"BP";"GO:0006139";"nucleobase-containing compound metabolic process"
"678";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0006218";"IBA";"BP";"GO:0006218";"uridine catabolic process"
"679";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0006218";"IDA";"BP";"GO:0006218";"uridine catabolic process"
"680";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0006248";"IEA";"BP";"GO:0006248";"CMP catabolic process"
"681";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0006249";"IEA";"BP";"GO:0006249";"dCMP catabolic process"
"682";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0009032";"IEA";"MF";"GO:0009032";"thymidine phosphorylase activity"
"683";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0042149";"IEA";"BP";"GO:0042149";"cellular response to glucose starvation"
"684";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0042802";"IPI";"MF";"GO:0042802";"identical protein binding"
"685";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0044206";"IEA";"BP";"GO:0044206";"UMP salvage"
"686";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0046050";"IEA";"BP";"GO:0046050";"UMP catabolic process"
"687";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0046074";"IEA";"BP";"GO:0046074";"dTMP catabolic process"
"688";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0046079";"IEA";"BP";"GO:0046079";"dUMP catabolic process"
"689";"203234_at";"UPP1";"7378";"uridine phosphorylase 1";"GO:0047847";"IEA";"MF";"GO:0047847";"deoxyuridine phosphorylase activity"
"690";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0003723";"HDA";"MF";"GO:0003723";"RNA binding"
"691";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"692";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0005576";"IEA";"CC";"GO:0005576";"extracellular region"
"693";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0010628";"IEA";"BP";"GO:0010628";"positive regulation of gene expression"
"694";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0030154";"IEA";"BP";"GO:0030154";"cell differentiation"
"695";"219009_at";"C14orf93";"60686";"chromosome 14 open reading frame 93";"GO:0048856";"IEA";"BP";"GO:0048856";"anatomical structure development"
"696";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0004800";"IBA";"MF";"GO:0004800";"thyroxine 5'-deiodinase activity"
"697";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0005789";"IEA";"CC";"GO:0005789";"endoplasmic reticulum membrane"
"698";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0005886";"TAS";"CC";"GO:0005886";"plasma membrane"
"699";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0006520";"IGI";"BP";"GO:0006520";"cellular amino acid metabolic process"
"700";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0006590";"TAS";"BP";"GO:0006590";"thyroid hormone generation"
"701";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0008430";"TAS";"MF";"GO:0008430";"selenium binding"
"702";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0016021";"IEA";"CC";"GO:0016021";"integral component of membrane"
"703";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0042403";"IBA";"BP";"GO:0042403";"thyroid hormone metabolic process"
"704";"206457_s_at";"DIO1";"1733";"iodothyronine deiodinase 1";"GO:0042446";"IEA";"BP";"GO:0042446";"hormone biosynthetic process"
"705";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0000045";"IBA";"BP";"GO:0000045";"autophagosome assembly"
"706";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0000045";"IMP";"BP";"GO:0000045";"autophagosome assembly"
"707";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0000421";"IEA";"CC";"GO:0000421";"autophagosome membrane"
"708";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0000423";"IBA";"BP";"GO:0000423";"mitophagy"
"709";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0000423";"IMP";"BP";"GO:0000423";"mitophagy"
"710";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0001932";"IMP";"BP";"GO:0001932";"regulation of protein phosphorylation"
"711";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0001933";"ISS";"BP";"GO:0001933";"negative regulation of protein phosphorylation"
"712";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0001934";"ISS";"BP";"GO:0001934";"positive regulation of protein phosphorylation"
"713";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"714";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005776";"IBA";"CC";"GO:0005776";"autophagosome"
"715";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005776";"IDA";"CC";"GO:0005776";"autophagosome"
"716";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005789";"TAS";"CC";"GO:0005789";"endoplasmic reticulum membrane"
"717";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"718";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0005930";"ISS";"CC";"GO:0005930";"axoneme"
"719";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0008333";"IGI";"BP";"GO:0008333";"endosome to lysosome transport"
"720";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0009267";"IBA";"BP";"GO:0009267";"cellular response to starvation"
"721";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0009267";"IMP";"BP";"GO:0009267";"cellular response to starvation"
"722";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0010608";"IMP";"BP";"GO:0010608";"posttranscriptional regulation of gene expression"
"723";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0016236";"IMP";"BP";"GO:0016236";"macroautophagy"
"724";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0016240";"IDA";"BP";"GO:0016240";"autophagosome membrane docking"
"725";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0034045";"IDA";"CC";"GO:0034045";"phagophore assembly site membrane"
"726";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0034045";"TAS";"CC";"GO:0034045";"phagophore assembly site membrane"
"727";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0035032";"IBA";"CC";"GO:0035032";"phosphatidylinositol 3-kinase complex, class III"
"728";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0035032";"ISS";"CC";"GO:0035032";"phosphatidylinositol 3-kinase complex, class III"
"729";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0042149";"ISS";"BP";"GO:0042149";"cellular response to glucose starvation"
"730";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0043552";"IBA";"BP";"GO:0043552";"positive regulation of phosphatidylinositol 3-kinase activity"
"731";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0043552";"IDA";"BP";"GO:0043552";"positive regulation of phosphatidylinositol 3-kinase activity"
"732";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0044233";"IBA";"CC";"GO:0044233";"mitochondria-associated endoplasmic reticulum membrane"
"733";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0045335";"IEA";"CC";"GO:0045335";"phagocytic vesicle"
"734";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0051020";"IPI";"MF";"GO:0051020";"GTPase binding"
"735";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0061635";"IC";"BP";"GO:0061635";"regulation of protein complex stability"
"736";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0090207";"IEA";"BP";"GO:0090207";"regulation of triglyceride metabolic process"
"737";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0097629";"IBA";"CC";"GO:0097629";"extrinsic component of omegasome membrane"
"738";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0097629";"IDA";"CC";"GO:0097629";"extrinsic component of omegasome membrane"
"739";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0097632";"IBA";"CC";"GO:0097632";"extrinsic component of phagophore assembly site membrane"
"740";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0097632";"IDA";"CC";"GO:0097632";"extrinsic component of phagophore assembly site membrane"
"741";"204568_at";"ATG14";"22863";"autophagy related 14";"GO:0098780";"IMP";"BP";"GO:0098780";"response to mitochondrial depolarisation"
"742";"212406_s_at";"PCMTD2";"55251";"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2";"GO:0004719";"IBA";"MF";"GO:0004719";"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"
"743";"212406_s_at";"PCMTD2";"55251";"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"744";"212406_s_at";"PCMTD2";"55251";"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2";"GO:0005737";"IBA";"CC";"GO:0005737";"cytoplasm"
"745";"212406_s_at";"PCMTD2";"55251";"protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2";"GO:0006479";"IEA";"BP";"GO:0006479";"protein methylation"
"746";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0001503";"IEA";"BP";"GO:0001503";"ossification"
"747";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0001725";"IBA";"CC";"GO:0001725";"stress fiber"
"748";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0001726";"IEA";"CC";"GO:0001726";"ruffle"
"749";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0003779";"IBA";"MF";"GO:0003779";"actin binding"
"750";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005515";"IPI";"MF";"GO:0005515";"protein binding"
"751";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005654";"IDA";"CC";"GO:0005654";"nucleoplasm"
"752";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005829";"TAS";"CC";"GO:0005829";"cytosol"
"753";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005912";"IBA";"CC";"GO:0005912";"adherens junction"
"754";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005912";"IDA";"CC";"GO:0005912";"adherens junction"
"755";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0005925";"IDA";"CC";"GO:0005925";"focal adhesion"
"756";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0006898";"TAS";"BP";"GO:0006898";"receptor-mediated endocytosis"
"757";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0007507";"IBA";"BP";"GO:0007507";"heart development"
"758";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0015629";"IDA";"CC";"GO:0015629";"actin cytoskeleton"
"759";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0030018";"IBA";"CC";"GO:0030018";"Z disc"
"760";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0030036";"IBA";"BP";"GO:0030036";"actin cytoskeleton organization"
"761";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0030154";"IEA";"BP";"GO:0030154";"cell differentiation"
"762";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0031941";"IBA";"CC";"GO:0031941";"filamentous actin"
"763";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0045669";"IEA";"BP";"GO:0045669";"positive regulation of osteoblast differentiation"
"764";"203370_s_at";"PDLIM7";"9260";"PDZ and LIM domain 7";"GO:0046872";"IEA";"MF";"GO:0046872";"metal ion binding"
